"Genus.species","Site","Treatment","Carrion","Exclusion","Date","Rounded.date","Cover","DormancyClass","Time.since"
"Bothriochloa ischaemum","DF","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Lolium perenne","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Phyllanthus polygonoides","GG","MO","High","Open","2019-05-06","2019-05-05",0,NA,21
"Castilleja sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Eriogonum longifolium","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Cirsium texanum","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Asclepias asperula","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"ND",6
"Sida sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PY",6
"Croton sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Krameria lanceolata","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Helianthus hirsutus","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0.25,"PD",6
"Engelmannia peristenia","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Andropogon sp","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Trifolium sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PY",6
"Lobelia sp","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Allium sp","GG","CO","Low","Open","2019-06-02","2019-06-02",0,"PD",48
"Bryophyta sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,NA,6
"Sabatia campestris","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Ambrosia psilostachya","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0.06,"PD",7
"Aristida purpurea_Aristida purpurascens","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,NA,7
"Hymenopappus tenuifolius","GG","MO","High","Open","2019-05-06","2019-05-05",0,NA,21
"Linum rigidum","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Eragrostis curtipedicellata","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Eryngium leavenworthii","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Lesquerella sp","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Gaura villosa","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0.13,"PD",7
"Erioneuron pilosum","WP","CH","Low","Herbivore","2019-06-02","2019-06-02",0,NA,48
"Bothriochloa ischaemum","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Asclepias verticillata","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Glandularia bipinnatifida","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Panicum sp","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Hedeoma drummondii","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,NA,6
"Chamaesyce sp","GG","MO","High","Open","2019-05-06","2019-05-05",0,NA,21
"Oxalis sp","GG","MO","High","Open","2019-05-06","2019-05-05",0,"ND",21
"Sisyrinchium sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Dalea purpurea","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PY",6
"Erigeron sp","GG","MO","High","Open","2019-05-06","2019-05-05",0,"ND",21
"Dyschoriste linearis","GG","MO","High","Open","2019-05-06","2019-05-05",0,NA,21
"Agalinis heterophylla","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Lamiaceae sp","GG","MO","High","Open","2019-05-06","2019-05-05",0,NA,21
"Gaura suffulta","GG","MO","High","Open","2019-05-06","2019-05-05",0,"PD",21
"Trifolium sp","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PY",7
"Thelesperma filifolium","WP","CH","Low","Herbivore","2019-06-02","2019-06-02",0.38,NA,48
"Allium sp","OS","MH","High","Herbivore","2019-07-21","2019-07-21",0,"PD",97
"Sabatia campestris","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Ambrosia psilostachya","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0.38,"PD",21
"Aristida purpurea_Aristida purpurascens","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Hymenopappus tenuifolius","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,NA,6
"Verbena halei","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Apiaceae sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Scutellaria ovata","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0.13,"PD",7
"Lesquerella sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Convolvulus equitans","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PY",7
"Erioneuron pilosum","GG","CO","Low","Open","2019-06-02","2019-06-02",0,NA,48
"Nassella leucotricha","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Bothriochloa laguroides","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Glandularia bipinnatifida","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Panicum sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0.06,"PD",6
"Stylosanthes biflora","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PY",6
"Chamaesyce sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,NA,6
"Oxalis sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"ND",6
"Packera obovata","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"ND",6
"Bothriochloa saccharoides","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PD",6
"Erigeron sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"ND",6
"Dyschoriste linearis","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,NA,6
"Cassia marilandica","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,"PY",6
"Lamiaceae sp","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0,NA,6
"Gaura suffulta","WP","CS","Low","Scavenger","2019-04-21","2019-04-21",0.06,"PD",6
"Trifolium sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PY",21
"Lobelia sp","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Allium sp","WP","MH","High","Herbivore","2019-06-02","2019-06-02",0,"PD",48
"Bryophyta sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Sporobolus compositus","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Aristida purpurea_Aristida purpurascens","WP","MO","High","Open","2019-04-21","2019-04-21",0,NA,6
"Solidago sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Tragia ramosa","WP","MO","High","Open","2019-04-21","2019-04-21",0.13,NA,6
"Linum rigidum","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Apiaceae sp","GG","CH","Low","Herbivore","2019-06-02","2019-06-02",0,"PD",48
"Eryngium leavenworthii","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Lesquerella sp","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Erioneuron pilosum","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,NA,7
"Erioneuron pilosum","OS","MH","High","Herbivore","2019-07-21","2019-07-21",0,NA,97
"Bothriochloa ischaemum","WP","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Lolium perenne","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Phyllanthus polygonoides","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Castilleja sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Eriogonum longifolium","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Cirsium texanum","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Asclepias asperula","WP","MO","High","Open","2019-04-21","2019-04-21",0,"ND",6
"Sida sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PY",6
"Croton sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Krameria lanceolata","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Helianthus hirsutus","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Engelmannia peristenia","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Andropogon sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Trifolium sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PY",6
"Lobelia sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Allium sp","GG","CH","Low","Herbivore","2019-06-02","2019-06-02",0,"PD",48
"Bryophyta sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,NA,6
"Sabatia campestris","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Ambrosia psilostachya","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Aristida purpurea_Aristida purpurascens","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,NA,7
"Hymenopappus tenuifolius","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Linum rigidum","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Eragrostis curtipedicellata","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Eryngium leavenworthii","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Lesquerella sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Gaura villosa","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Erioneuron pilosum","WP","MH","High","Herbivore","2019-06-02","2019-06-02",0,NA,48
"Bothriochloa ischaemum","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Asclepias verticillata","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Glandularia bipinnatifida","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Panicum sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Hedeoma drummondii","WP","MO","High","Open","2019-04-21","2019-04-21",0,NA,6
"Chamaesyce sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Oxalis sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"ND",21
"Sisyrinchium sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Dalea purpurea","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PY",6
"Erigeron sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"ND",21
"Dyschoriste linearis","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Agalinis heterophylla","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Lamiaceae sp","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Gaura suffulta","DF","MS","High","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Trifolium sp","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0.06,"PY",7
"Thelesperma filifolium","WP","MH","High","Herbivore","2019-06-02","2019-06-02",0.31,NA,48
"Allium sp","GG","CO","Low","Open","2019-07-21","2019-07-21",0,"PD",97
"Sabatia campestris","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Sporobolus compositus","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Aristida purpurea_Aristida purpurascens","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Opuntia sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Verbena halei","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Apiaceae sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Eragrostis curtipedicellata","GG","CH","Low","Herbivore","2019-06-02","2019-06-02",0,"PD",48
"Lesquerella sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Lesquerella sp","GG","CH","Low","Herbivore","2019-06-02","2019-06-02",0,"PD",48
"Erioneuron pilosum","GG","CH","Low","Herbivore","2019-06-02","2019-06-02",0,NA,48
"Houstonia pusilla","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Bothriochloa laguroides","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Glandularia bipinnatifida","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Linum pratense","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Stylosanthes biflora","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PY",6
"Chamaesyce sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,NA,6
"Pyrrhopappus carolinianus","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Packera obovata","WP","MO","High","Open","2019-04-21","2019-04-21",0,"ND",6
"Bothriochloa saccharoides","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PD",6
"Erigeron sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,"ND",6
"Paronychia jamesii","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Cassia marilandica","WP","MO","High","Open","2019-04-21","2019-04-21",0,"PY",6
"Lamiaceae sp","WP","MO","High","Open","2019-04-21","2019-04-21",0,NA,6
"Evax verna","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Trifolium sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PY",21
"Thelesperma filifolium","GG","CH","Low","Herbivore","2019-06-02","2019-06-02",0,NA,48
"Lobelia sp","GG","CO","Low","Open","2019-07-21","2019-07-21",0,"PD",97
"Bryophyta sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Sporobolus compositus","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Setaria sp","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Solidago sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Tragia ramosa","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Linum rigidum","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Apiaceae sp","GG","CS","Low","Scavenger","2019-06-02","2019-06-02",0.13,"PD",48
"Eryngium leavenworthii","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Lesquerella sp","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Gaura villosa","GG","CS","Low","Scavenger","2019-06-02","2019-06-02",0,"PD",48
"Erioneuron pilosum","GG","CO","Low","Open","2019-07-21","2019-07-21",0,NA,97
"Bothriochloa ischaemum","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Lolium perenne","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Phyllanthus polygonoides","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Castilleja sp","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Eriogonum longifolium","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Cirsium texanum","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Asclepias asperula","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"ND",21
"Sida sp","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PY",21
"Croton sp","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Krameria lanceolata","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Helianthus hirsutus","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Engelmannia peristenia","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Andropogon sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Trifolium sp","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PY",21
"Thelesperma filifolium","OS","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,NA,7
"Lobelia sp","WP","CO","Low","Open","2019-06-02","2019-06-02",0,"PD",48
"Vicia sp","GG","CS","Low","Scavenger","2019-06-02","2019-06-02",0,"PY",48
"Sabatia campestris","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Ambrosia psilostachya","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Aristida purpurea_Aristida purpurascens","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,NA,7
"Hymenopappus tenuifolius","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Linum rigidum","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Apiaceae sp","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0.08,"PD",7
"Scutellaria ovata","GG","CS","Low","Scavenger","2019-06-02","2019-06-02",0,"PD",48
"Lesquerella sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Convolvulus equitans","GG","CS","Low","Scavenger","2019-06-02","2019-06-02",0.06,"PY",48
"Erioneuron pilosum","WP","CO","Low","Open","2019-06-02","2019-06-02",0,NA,48
"Nassella leucotricha","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Asclepias verticillata","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Glandularia bipinnatifida","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Panicum sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Hedeoma drummondii","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Chamaesyce sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Oxalis sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"ND",21
"Sisyrinchium sp","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Dalea purpurea","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PY",21
"Erigeron sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"ND",21
"Dyschoriste linearis","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Agalinis heterophylla","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Lamiaceae sp","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Gaura suffulta","DF","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Trifolium sp","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PY",7
"Thelesperma filifolium","WP","CO","Low","Open","2019-06-02","2019-06-02",0.06,NA,48
"Allium sp","GG","CH","Low","Herbivore","2019-07-21","2019-07-21",0,"PD",97
"Sabatia campestris","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Sporobolus compositus","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Aristida purpurea_Aristida purpurascens","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,NA,21
"Opuntia sp","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,"PD",21
"Verbena halei","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Apiaceae sp","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,"PD",21
"Eragrostis curtipedicellata","GG","CS","Low","Scavenger","2019-06-02","2019-06-02",0,"PD",48
"Lesquerella sp","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Lesquerella sp","GG","CS","Low","Scavenger","2019-06-02","2019-06-02",0,"PD",48
"Erioneuron pilosum","GG","CS","Low","Scavenger","2019-06-02","2019-06-02",0,NA,48
"Houstonia pusilla","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Bothriochloa laguroides","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Glandularia bipinnatifida","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Linum pratense","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,NA,21
"Stylosanthes biflora","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PY",21
"Chamaesyce sp","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Pyrrhopappus carolinianus","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,"PD",21
"Packera obovata","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"ND",21
"Bothriochloa saccharoides","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PD",21
"Erigeron sp","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"ND",21
"Paronychia jamesii","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,NA,21
"Cassia marilandica","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,"PY",21
"Lamiaceae sp","OS","CS","Low","Scavenger","2019-05-06","2019-05-05",0,NA,21
"Evax verna","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,"PD",21
"Trifolium sp","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,"PY",21
"Thelesperma filifolium","GG","CS","Low","Scavenger","2019-06-02","2019-06-02",0.5,NA,48
"Lobelia sp","GG","CH","Low","Herbivore","2019-07-21","2019-07-21",0,"PD",97
"Bryophyta sp","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,NA,21
"Sporobolus compositus","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0,"PD",21
"Setaria sp","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Solidago sp","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0.13,"PD",21
"Tragia ramosa","OS","CH","Low","Herbivore","2019-05-06","2019-05-05",0,NA,21
"Linum rigidum","DF","MH","High","Herbivore","2019-05-06","2019-05-05",0.06,"PD",21
"Apiaceae sp","GG","MS","High","Scavenger","2019-06-02","2019-06-02",0.06,"PD",48
"Eryngium leavenworthii","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Lesquerella sp","GG","REF","Reference","Herbivore","2019-04-22","2019-04-21",0,"PD",7
"Gaura villosa","GG","MS","High","Scavenger","2019-06-02","2019-06-02",0,"PD",48
